id,original_title,overview,genres,keywords,cast,production_companies,release_date,vote_average,vote_count,runtime,original_language,popularity,director,combined_features
287948,The Transporter Refueled,fast pace action movie set criminal underworld france frank martin know transporter good driver mercenary money buy installment meet anna attempt group ruthless russian human trafficker kidnap frank s father,Thriller Action Crime,transporter sequel suspense car bankheist action,EdSkrein RayStevenson LoanChabanol,EuropaCorp,2015-09-03,5.2,559,96.0,en,25.002715,CamilleDelamarre,fast pace action movie set criminal underworld france frank martin know transporter good driver mercenary money buy installment meet anna attempt group ruthless russian human trafficker kidnap frank s father Thriller Action Crime transporter sequel suspense car bankheist action EdSkrein RayStevenson LoanChabanol CamilleDelamarre EuropaCorp
7548,The Libertine,story john wilmot k earl rochester th century poet famously drink debauch way early grave earn posthumous critical acclaim life s work,Drama Romance,londonengland sex dyinganddeath poet theatremilieu monolog monkey alcoholic,JohnnyDepp SamanthaMorton JohnMalkovich,FirstChoiceFilms IsleofManFilm,2004-09-16,5.9,128,114.0,en,7.588597,LaurenceDunmore,story john wilmot k earl rochester th century poet famously drink debauch way early grave earn posthumous critical acclaim life s work Drama Romance londonengland sex dyinganddeath poet theatremilieu monolog monkey alcoholic JohnnyDepp SamanthaMorton JohnMalkovich LaurenceDunmore FirstChoiceFilms IsleofManFilm
9075,Zwartboek,nazi occupy netherlands world war ii jewish singer infiltrate regional gestapo headquarters dutch resistance,Drama Thriller War,inlovewithenemy netherlands worldwarii prosecution,CaricevanHouten SebastianKoch ThomHoffman,CoBoFund StudioBabelsberg MotelFilms MotionInvestmentGroup EgoliTossellFilmAG Filmförderungsanstalt(FFA) NederlandsFondsvoordeFilm MedienboardBerlin-Brandenburg uFilm LeTaxShelterduGouvernementFédéraldeBelgique FuWorks HectorBV MediaProgrammeoftheEuropeanCommunity EuroimagesFundoftheCouncilofEurope VIP4Medienfonds ContentFilmInternational ClockworkPictures,2006-09-01,7.2,277,145.0,nl,13.906611,PaulVerhoeven,nazi occupy netherlands world war ii jewish singer infiltrate regional gestapo headquarters dutch resistance Drama Thriller War inlovewithenemy netherlands worldwarii prosecution CaricevanHouten SebastianKoch ThomHoffman PaulVerhoeven CoBoFund StudioBabelsberg MotelFilms MotionInvestmentGroup EgoliTossellFilmAG Filmförderungsanstalt(FFA) NederlandsFondsvoordeFilm MedienboardBerlin-Brandenburg uFilm LeTaxShelterduGouvernementFédéraldeBelgique FuWorks HectorBV MediaProgrammeoftheEuropeanCommunity EuroimagesFundoftheCouncilofEurope VIP4Medienfonds ContentFilmInternational ClockworkPictures
11661,Joyeux Noël,world war bloody war time human history way christmas eve numerous section western call informal unauthorized truce line soldier conflict peacefully meet man s land share precious pause carnage fleeting brotherhood,Romance Drama History War Music,holiday worldwari hostility singer singing christmas,DianeKruger NatalieDessay BennoFürmann,SenatorFilmProduktion MediaProPictures TF1FilmsProduction Nord-OuestProductions TheBureau ArtémisProductions LesProductionsdelaGuéville,2005-11-09,7.2,212,116.0,fr,13.960945,ChristianCarion,world war bloody war time human history way christmas eve numerous section western call informal unauthorized truce line soldier conflict peacefully meet man s land share precious pause carnage fleeting brotherhood Romance Drama History War Music holiday worldwari hostility singer singing christmas DianeKruger NatalieDessay BennoFürmann ChristianCarion SenatorFilmProduktion MediaProPictures TF1FilmsProduction Nord-OuestProductions TheBureau ArtémisProductions LesProductionsdelaGuéville
109513,Hit & Run,getaway driver charlie bronson jeopardize witness protection plan identity order help girlfriend los angeles feds charlie s gang chase road,Action Comedy Romance,witnessprotection getawaydriver duringcreditsstinger,KristenBell DaxShepard TomArnold,PrimatePictures KimandJimProductions PanayFilms ExclusiveMediaGroup,2012-08-22,5.5,224,100.0,en,16.668854,DaxShepard,getaway driver charlie bronson jeopardize witness protection plan identity order help girlfriend los angeles feds charlie s gang chase road Action Comedy Romance witnessprotection getawaydriver duringcreditsstinger KristenBell DaxShepard TomArnold DaxShepard PrimatePictures KimandJimProductions PanayFilms ExclusiveMediaGroup
12085,Mad Money,female employee federal reserve plot steal money destroy,Action Comedy Crime,gang hoodlum womandirector,DianeKeaton QueenLatifah KatieHolmes,MillenniumFilms vertureFilms,2008-01-17,5.9,140,104.0,en,6.847133,CallieKhouri,female employee federal reserve plot steal money destroy Action Comedy Crime gang hoodlum womandirector DianeKeaton QueenLatifah KatieHolmes CallieKhouri MillenniumFilms vertureFilms
204922,Before I Go to Sleep,woman wake day remember result traumatic accident past day new terrifying truth emerge force question,Mystery Thriller,amnesia therapist aggression hospital flashback,NicoleKidman ColinFirth MarkStrong,StudioCanal ScottFreeProductions MillenniumFilms FilmiVäst FilmgateFilms ClariusEntertainment,2014-09-03,6.2,659,92.0,en,48.784734,RowanJoffe,woman wake day remember result traumatic accident past day new terrifying truth emerge force question Mystery Thriller amnesia therapist aggression hospital flashback NicoleKidman ColinFirth MarkStrong RowanJoffe StudioCanal ScottFreeProductions MillenniumFilms FilmiVäst FilmgateFilms ClariusEntertainment
38985,Sorcerer,exile international criminal run hide remote nicaraguan village economy dependent oil company oil mile away catch fire extinguish explosive criminal give chance earn great deal money transport highly volatile sensitive explosive hazardous rugged terrain obstacle danger,Action Thriller Adventure,dynamite carjourney nicaragua criminal bandit explosives latinamerica ropebridge transport nitroglycerin oilcompany existentialism dangerousmission,RoyScheider BrunoCremer FranciscoRabal,ParamountPictures UniversalPictures FilmPropertiesInternationalN.V.,1977-06-24,7.4,98,121.0,en,9.088209,WilliamFriedkin,exile international criminal run hide remote nicaraguan village economy dependent oil company oil mile away catch fire extinguish explosive criminal give chance earn great deal money transport highly volatile sensitive explosive hazardous rugged terrain obstacle danger Action Thriller Adventure dynamite carjourney nicaragua criminal bandit explosives latinamerica ropebridge transport nitroglycerin oilcompany existentialism dangerousmission RoyScheider BrunoCremer FranciscoRabal WilliamFriedkin ParamountPictures UniversalPictures FilmPropertiesInternationalN.V.
44113,Stone,parole officer jack mabry week leave retirement wish finish case s assign case gerald stone creeson convict arsonist parole jack initially reluctant indulge stone coarse banter wish pursue feel little sympathy prisoner s plead early release see little hope convince jack stone arrange wife seduce officer motif intention steadily blur amidst passion bury secret corrupted player deadly game deception,Drama,prison fire manipulation seduction vegetarian playground deception arson parole arsonist convict housefire,FrancesConroy RobertDeNiro EdwardNorton,StoneProductions MimranSchurPictures,2010-10-07,5.2,192,105.0,en,12.445176,JohnCurran,parole officer jack mabry week leave retirement wish finish case s assign case gerald stone creeson convict arsonist parole jack initially reluctant indulge stone coarse banter wish pursue feel little sympathy prisoner s plead early release see little hope convince jack stone arrange wife seduce officer motif intention steadily blur amidst passion bury secret corrupted player deadly game deception Drama prison fire manipulation seduction vegetarian playground deception arson parole arsonist convict housefire FrancesConroy RobertDeNiro EdwardNorton JohnCurran StoneProductions MimranSchurPictures
21494,Molière,moli actor cum playwright ear debt wealthy jourdain offer cover debt moli s theatrical talent help jourdain win heart certain widow marquise hilarity ensue,Romance Drama Comedy,playwright,RomainDuris FabriceLuchini EdouardBaer,,2007-01-31,6.7,45,115.0,fr,4.61335,LaurentTirard,moli actor cum playwright ear debt wealthy jourdain offer cover debt moli s theatrical talent help jourdain win heart certain widow marquise hilarity ensue Romance Drama Comedy playwright RomainDuris FabriceLuchini EdouardBaer LaurentTirard 
164457,Out of the Furnace,brother live economically depressed rust belt cruel twist fate land prison brother lure violent crime ring northeast,Thriller Drama Crime,prison brotherbrotherrelationship drugdealer brother revenge druguse caraccident justice family bareknucklefighting rustbelt neo-noir manslaughter socialdecay ptsd,ChristianBale ZoeSaldana WoodyHarrelson,AppianWay ScottFreeProductions RelativityMedia EnergyEntertainment RedGranitePictures,2013-12-06,6.5,720,116.0,en,29.230298,ScottCooper,brother live economically depressed rust belt cruel twist fate land prison brother lure violent crime ring northeast Thriller Drama Crime prison brotherbrotherrelationship drugdealer brother revenge druguse caraccident justice family bareknucklefighting rustbelt neo-noir manslaughter socialdecay ptsd ChristianBale ZoeSaldana WoodyHarrelson ScottCooper AppianWay ScottFreeProductions RelativityMedia EnergyEntertainment RedGranitePictures
4566,Michael Clayton,law firm bring fixer remedy situation lawyer breakdown represent chemical company know guilty multi billion dollar class action suit,Drama Mystery Crime,killing restaurant chambersofabarrister scandal pretendedsuicide lawsuit carbomb businessethics crookedlawyer,GeorgeClooney TomWilkinson TildaSwinton,CastleRockEntertainment MirageEnterprises SectionEightProductions,2007-09-28,6.5,501,119.0,en,18.961323,TonyGilroy,law firm bring fixer remedy situation lawyer breakdown represent chemical company know guilty multi billion dollar class action suit Drama Mystery Crime killing restaurant chambersofabarrister scandal pretendedsuicide lawsuit carbomb businessethics crookedlawyer GeorgeClooney TomWilkinson TildaSwinton TonyGilroy CastleRockEntertainment MirageEnterprises SectionEightProductions
17795,My Fellow Americans,run country run life lam president united states frame scandal current president pursue armed agent squabble political foe plunge desperately frantic search evidence establish innocence,Comedy Drama,whitehouse usapresident nationalsecurityagency(nsa) danger sable writ,JackLemmon JamesGarner DanAykroyd,WarnerBros. StorylineEntertainment PetersEntertainment,1996-12-20,6.3,46,101.0,en,2.809378,PeterSegal,run country run life lam president united states frame scandal current president pursue armed agent squabble political foe plunge desperately frantic search evidence establish innocence Comedy Drama whitehouse usapresident nationalsecurityagency(nsa) danger sable writ JackLemmon JamesGarner DanAykroyd PeterSegal WarnerBros. StorylineEntertainment PetersEntertainment
